"country","iso2c","iso3c","year","status","lastupdated","NY.GDP.PCAP.KD","NE.GDI.FTOT.KD.ZG","SE.SEC.ENRR","FP.CPI.TOTL.ZG","FS.AST.PRVT.GD.ZS","BX.TRF.PWKR.DT.GD.ZS","FR.INR.RINR","SL.TLF.CACT.ZS","region","capital","longitude","latitude","income","lending"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2020,"","2025-10-07",1539.85068167536,-3.89757568831983,44.704761505127,3.48393567493207,36.797983596385,2.54317741883193,NA,68.0950267765832,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2021,"","2025-10-07",1566.10687260088,7.91541953174469,45.3296394348145,4.61874544887136,35.1590894182059,2.52457098460069,NA,68.4383071883576,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2022,"","2025-10-07",1584.93033748502,7.64649063266563,45.4347686767578,8.83128161964115,33.0973885859146,2.62610818332523,NA,68.5695465474768,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2023,"","2025-10-07",1586.13067604995,13.9105411935871,45.7079315185547,6.69759990789842,40.6250985597933,3.04762320197462,NA,70.1850247928306,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2011,"","2025-10-07",1556.45949389258,10.2170785572437,39.7799110412598,5.04610226320201,46.2304720974707,2.36130009102557,NA,71.9793788720139,"Aggregates","","","","Aggregates","Aggregates"
"Sub-Saharan Africa (IDA & IBRD countries)","T6","TSS",2012,"","2025-10-07",1564.22280679957,10.1467080048807,40.9930000305176,6.575899707577,45.8407630322863,2.28045532877707,NA,71.8382353427754,"Aggregates","","","","Aggregates","Aggregates"
"Sudan","SD","SDN",2011,"","2025-10-07",1388.21813964844,NA,35.2129783630371,18.0966171221351,9.29192166764101,1.49807774183835,NA,48.786,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2012,"","2025-10-07",1288.25854492188,NA,38.7272605895996,35.5590574147027,11.9423641232484,1.58330324714586,NA,47.886,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2013,"","2025-10-07",1283.45922851563,NA,40.9434089660645,36.5223449139153,10.5177916679111,1.43991386908741,NA,46.849,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2014,"","2025-10-07",1307.3896484375,NA,42.046989440918,36.9066427863594,8.15064686274859,1.02300097644082,NA,45.726,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2015,"","2025-10-07",1292.37963867188,NA,42.5230712890625,16.9095706050979,8.12473335981359,0.292676390954571,NA,44.615,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2016,"","2025-10-07",1297.15454101563,NA,40.9556007385254,17.7502538311959,8.21971643252736,0.35986421105173,NA,43.498,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2017,"","2025-10-07",1261.87353515625,NA,43.0903282165527,32.3516260968437,8.38975613758766,0.515788151199867,NA,42.392,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2018,"","2025-10-07",1185.94445800781,NA,42.1366996765137,63.2925073455883,9.35475603325025,1.3150777470696,NA,41.359,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2019,"","2025-10-07",1126.55297851563,-0.200065914314294,43.5378608703613,50.9940515002971,9.17361614121809,1.61517721904827,NA,40.398,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2020,"","2025-10-07",1056.86474609375,-1.99994180929451,NA,163.257782355457,7.89088716237967,1.8323008553696,NA,39.13,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2021,"","2025-10-07",1009.54888916016,-2.10005974934961,NA,359.093040779,6.61986449215035,3.26916579487434,NA,38.182,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2022,"","2025-10-07",973.225280761719,1.19999909022054,NA,138.808460241759,5.63980468495649,2.90211266882246,NA,37.523,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2010,"","2025-10-07",1311.22314453125,NA,39.6667785644531,12.9776663898014,10.5026912651794,2.46856150399008,NA,48.742,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Sudan","SD","SDN",2023,"","2025-10-07",677.723205566406,-19.9999400672296,NA,NA,NA,2.50637309140704,NA,NA,"Sub-Saharan Africa","Khartoum","32.5363","15.5932","Low income","IDA"
"Suriname","SR","SUR",2011,"","2025-10-07",9003.28597674886,NA,69.0407867431641,17.7117796414558,23.6572660681081,0.0880493207643258,-1.82998633105895,53.335,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2012,"","2025-10-07",9140.92898611536,NA,69.1272811889648,5.00686319367274,24.1947896158436,0.161797003012048,0.908894425322411,53.893,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2013,"","2025-10-07",9303.46008775809,NA,69.1293334960938,1.92343604108309,27.8152813950886,0.13591182980513,11.555222128639,54.45,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2010,"","2025-10-07",8603.90786745855,NA,71.4902572631836,6.94108221639996,24.0185392688126,0.0984348628366547,4.09900197123806,52.776,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2015,"","2025-10-07",8813.61705392067,NA,70.1560287475586,6.89390359168241,33.7330206067527,0.130808596217732,7.40270503696933,55.561,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2016,"","2025-10-07",8293.31553031406,NA,NA,55.4123879763195,36.3293876411773,0.0450212160147506,-8.53234849397326,56.115,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2017,"","2025-10-07",8338.69235401862,NA,NA,21.9969430173304,28.2868866474438,2.72610217041801,-10.7066949477175,56.139,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2014,"","2025-10-07",9224.24378410547,NA,67.3043899536133,3.38341272749477,29.730243552903,0.168564637405158,10.5328389539366,55.006,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2019,"","2025-10-07",8677.30522021731,NA,NA,NA,23.0940833809237,2.39483099124346,9.30349147890412,56.323,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2020,"","2025-10-07",7213.10766669943,NA,73.11669921875,34.889784309078,24.2209075589576,4.25950717003706,-20.9489514740077,53.549,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2021,"","2025-10-07",6973.89941868115,NA,65.6294708251953,59.1196626251977,18.1047543764174,4.74967050714786,-29.1137816718563,54.052,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2018,"","2025-10-07",8666.64870697797,NA,74.745979309082,NA,24.2780778063315,2.46931546272122,8.17572653229135,56.32,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2022,"","2025-10-07",7081.33357325783,NA,77.7318215623084,52.446027276241,19.3784779706784,3.90785134019277,-23.2057481416948,54.125,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Suriname","SR","SUR",2023,"","2025-10-07",7195.10209033209,NA,76.1109237670898,51.5873159600861,16.6827026137743,4.25146776465302,-13.6811026897366,54.185,"Latin America & Caribbean","Paramaribo","-55.1679","5.8232","Upper middle income","Blend"
"Sweden","SE","SWE",2010,"","2025-10-07",48204.6580769325,6.01018547280607,102.25106048584,1.15798802715628,123.27950959741,0.824140257383038,NA,63.206,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2011,"","2025-10-07",49355.6899477279,5.65473648244641,102.14037322998,2.96115073822142,124.766851965067,0.768514649155791,NA,63.544,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2012,"","2025-10-07",48788.8671210682,-0.973442180379493,103.106872558594,0.888377506923639,128.740892766623,0.781001164494656,NA,63.536,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2013,"","2025-10-07",48927.5973079916,-0.0338969388377279,132.713500976562,-0.0442929701485751,131.022387945947,0.800165381266897,NA,63.863,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2014,"","2025-10-07",49556.7004954366,5.57948787928598,133.660247802734,-0.179638494114693,130.317333651556,0.811792429411145,NA,63.912,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2015,"","2025-10-07",51197.9529341175,6.93079874119,137.462966918945,-0.046784744983309,127.493031834385,0.753037681871652,NA,63.942,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2016,"","2025-10-07",51746.6969646457,5.07634618818477,137.561157226562,0.984269244578052,128.880999343135,0.620732236961206,NA,64.099,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2017,"","2025-10-07",51985.9324672002,4.0687510784295,142.641586303711,1.79449904665588,132.490229454798,0.608075132257993,NA,64.418,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2018,"","2025-10-07",52363.3829129568,1.37080249306854,140.821746826172,1.95353530127028,132.864761636077,0.593669208558348,NA,64.529,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2019,"","2025-10-07",53156.8613139843,0.0621199592585526,136.641006469727,1.78415097403837,131.506604922317,0.635929324633189,NA,64.613,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2020,"","2025-10-07",51715.7810359674,1.64482672934245,136.426132202148,0.497367318853587,138.235180476792,0.599084789000899,NA,64.196,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2022,"","2025-10-07",54878.2919499171,0.259175015044107,139.406524658203,8.36929098869185,134.945545863567,0.63779019840825,NA,64.749,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2023,"","2025-10-07",54557.129996126,-1.46488702861902,134.244293212891,8.54862489748906,127.703338445364,0.662816287245637,NA,65.027,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Sweden","SE","SWE",2021,"","2025-10-07",54458.3535629927,7.29981311477808,138.688186645508,2.16319736447151,135.618447701284,0.511973354141721,NA,64.389,"Europe & Central Asia","Stockholm","18.0645","59.3327","High income","Not classified"
"Switzerland","CH","CHE",2010,"","2025-10-07",81315.4228307049,3.60489304306148,96.6068572998047,0.688238707220029,153.937533622275,0.416568138013312,2.41305025481146,67.013,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2011,"","2025-10-07",81874.3362425008,2.82968422143379,97.1951599121094,0.231349207650933,156.320795969339,0.36531500548431,2.73934647538294,67.525,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2012,"","2025-10-07",81964.8864937809,4.76144025724136,98.3727416992188,-0.692552018105286,162.230233160277,0.352614918721195,2.62294174433531,67.586,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2014,"","2025-10-07",83394.3712888211,2.45688397251335,NA,-0.0132025387514989,165.124027021207,0.331182769809829,3.36510207237385,67.991,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2015,"","2025-10-07",83806.4476003837,2.11461943884676,103.913391113281,-1.14390867228183,166.776966059943,0.362614874284734,3.99644751609541,68.218,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2016,"","2025-10-07",84611.0998672721,2.63859665945434,104.09513092041,-0.434618664285838,170.385550398773,0.366929876151172,3.24890889407591,68.663,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2013,"","2025-10-07",82479.9215677304,1.11823876455838,101.221382141113,-0.217323155115691,164.061039153883,0.345078248473528,2.77842211187275,67.602,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2018,"","2025-10-07",86756.6022327472,0.788176446293505,104.188026428223,0.936335464113563,NA,0.351549664896791,1.84900480189367,68.575,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2019,"","2025-10-07",87123.6604234257,0.898245304812079,104.071113586426,0.362886179940615,NA,0.353398824291965,2.73966457945977,68.323,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2020,"","2025-10-07",84637.0132935333,-1.34191910905605,104.211616516113,-0.725874933313387,NA,0.380686563671756,3.35750970986686,67.984,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2017,"","2025-10-07",84967.5886498224,3.5377742012916,103.900062561035,0.533787839825897,NA,0.372814468975237,3.00636734422767,68.538,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2022,"","2025-10-07",90605.019427268,-0.0885043361779623,103.392356872559,2.8350279864446,NA,0.392019935734591,-0.381723877020374,66.641,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2023,"","2025-10-07",90084.8341661309,0.112951567548109,102.965591430664,2.13540088016377,NA,0.383660034240881,1.95038923018577,67.373,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Switzerland","CH","CHE",2021,"","2025-10-07",88661.2029776281,2.67386264780653,103.605186462402,0.581814168489858,NA,0.385386093017113,1.30116110583325,67.47,"Europe & Central Asia","Bern","7.44821","46.948","High income","Not classified"
"Syrian Arab Republic","SY","SYR",2010,"","2025-10-07",1526.36894402751,13.5715247391451,70.8321380615234,NA,21.9364555501381,2.64296593950914,NA,42.7,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2011,"","2025-10-07",1542.71957174916,13.0320875108544,72.3000030517578,4.75316388885629,20.7425247885746,NA,NA,43.4,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2013,"","2025-10-07",884.329813332104,5.50138489256999,47.5814208984375,40.0318378290723,NA,NA,NA,37.78,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2014,"","2025-10-07",847.659877206276,-35.2893497277788,NA,10.9271141804297,NA,NA,NA,37.566,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2015,"","2025-10-07",847.731631942565,110.924144667911,NA,38.4611429599733,NA,NA,NA,37.47,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2012,"","2025-10-07",1142.29080150598,-51.2485775864329,73.1369705200195,36.7022953364139,NA,NA,NA,39.2,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2017,"","2025-10-07",795.883216970859,66.8399181609079,NA,18.0752696281771,NA,NA,NA,37.621,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2018,"","2025-10-07",792.413811698757,17.8581947068024,NA,0.940983843906781,NA,NA,NA,37.788,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2019,"","2025-10-07",771.518695271305,-12.9851077442746,NA,13.4175653228571,NA,NA,NA,38.011,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2016,"","2025-10-07",802.969498335502,-11.8291658107528,NA,47.7051615298924,NA,NA,NA,37.514,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2023,"","2025-10-07",669.899693896028,NA,39.4672088623047,NA,NA,NA,NA,38.011,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2020,"","2025-10-07",740.811397013438,10.8661530386905,39.0727806091309,NA,NA,NA,NA,37.65,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2021,"","2025-10-07",734.334236323426,24.0402844924801,39.4595794677734,NA,NA,NA,NA,37.712,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Syrian Arab Republic","SY","SYR",2022,"","2025-10-07",712.272278200037,19.4759042326242,39.6268081665039,NA,NA,NA,NA,38.011,"Middle East & North Africa","Damascus","36.3119","33.5146","Low income","IDA"
"Tajikistan","TJ","TJK",2020,"","2025-10-07",1171.90127480359,NA,90.9012072790342,NA,13.0320029655913,26.8848943162433,NA,40.676,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2010,"","2025-10-07",770.604105393791,5.96715057938979,83.9114990234375,6.44531440780655,14.1705394515504,35.8104365109815,9.72594137658144,42.491,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2011,"","2025-10-07",809.368229154093,5.63113242808133,85.0206298828125,12.4315490430408,16.0370433930496,41.7379526470592,8.06297203701855,42.473,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2012,"","2025-10-07",849.519080831738,5.33094012971533,86.3469314575195,5.83116601031449,14.6483062804471,42.2158394555421,8.24612509839347,42.454,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2013,"","2025-10-07",889.882383099979,5.06113410091116,86.9873504638672,5.00964645344951,18.5414239918311,43.7683574907798,19.9754473301616,42.436,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2014,"","2025-10-07",925.970961482804,NA,NA,6.10442765129666,21.7753617742993,37.1359784024863,18.865328650745,42.417,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2015,"","2025-10-07",956.916310930656,NA,NA,5.71455949649708,21.5739077641444,27.306557809196,17.7511693744311,42.399,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2016,"","2025-10-07",997.352614556708,NA,NA,6.00458082322155,19.0962287293006,26.70605713952,24.2703530378579,42.38,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2017,"","2025-10-07",1042.26391757642,NA,NA,NA,13.0145857124699,29.6849721562403,18.0694406715722,41.953,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2018,"","2025-10-07",1094.8002018221,NA,NA,NA,11.9422524363348,28.1177144978702,24.0960407362645,41.494,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2021,"","2025-10-07",1254.06999592306,NA,91.2751683038557,NA,10.3441984160481,32.6893794785095,NA,41.122,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2022,"","2025-10-07",1325.75545290849,NA,90.888637681585,NA,10.4170792945354,49.8953124537059,NA,41.186,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2023,"","2025-10-07",1407.1075436221,NA,88.4022015902249,NA,12.2229106929242,37.8445781946342,NA,41.235,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tajikistan","TJ","TJK",2019,"","2025-10-07",1148.34676712493,NA,NA,NA,11.582367305732,27.9717718939678,19.1889598747348,41.066,"Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"Tanzania","TZ","TZA",2010,"","2025-10-07",801.29931640625,11.4919561549652,31.8920497894287,NA,11.7182622747407,1.07546529301513,4.67468740582988,86.305,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2011,"","2025-10-07",838.999267578125,21.7236596770016,NA,12.6909694699163,12.3549632083654,1.1817575399217,2.4643042038061,85.749,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2013,"","2025-10-07",882.8115234375,17.4544802224415,32.3857446198788,7.87072364573955,12.5373332966711,0.836671074056767,5.64864167780414,84.58,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2014,"","2025-10-07",913.811218261719,7.22309278350515,29.6310806274414,6.13161432988011,13.3037348078978,0.779177186782429,9.65573386498776,83.967,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2015,"","2025-10-07",939.127319335938,7.08099943137401,26.090669631958,5.58816952959303,14.6135380844234,0.817837412905957,7.91293618587464,83.926,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2012,"","2025-10-07",851.910705566406,0.995540842733789,NA,16.0010938506338,12.8184488909643,0.983947056198732,4.59141372471481,85.174,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2017,"","2025-10-07",1001.88745117188,14.5095537483849,26.3711632016128,5.31871605228926,13.0765127755534,0.755768361208259,14.7469986361945,83.832,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2018,"","2025-10-07",1024.01525878906,8.89270181561706,28.5933897410534,3.49445848856184,12.7000393990914,0.724356462206761,13.9485776576085,83.799,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2019,"","2025-10-07",1051.7666015625,8.00000000007357,30.1824263288684,3.46428057999023,12.6383081530206,0.710344138914676,14.3628917342658,83.77,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2016,"","2025-10-07",970.156127929688,15.990142398478,25.6429992626308,5.17476629301494,13.670306797678,0.80871167213341,7.8962864782574,83.875,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2021,"","2025-10-07",1054.31726074219,7.81304159780922,28.231330871582,3.69091958802198,12.9776126678887,0.790350505202583,NA,83.621,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2022,"","2025-10-07",1070.58532714844,9.58642769891891,NA,4.35027204269098,15.1576772705188,0.928801651738841,NA,83.698,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2023,"","2025-10-07",1092.86413574219,5.72529735134457,NA,3.7992329138492,16.386679568119,0.959766578056916,NA,83.74,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Tanzania","TZ","TZA",2020,"","2025-10-07",1041.25964355469,2.39121861160632,30.9205938581875,3.29029062798325,12.4351808144123,0.493668773904517,9.63750201675332,80.392,"Sub-Saharan Africa","Dodoma","35.7382","-6.17486","Lower middle income","IDA"
"Thailand","TH","THA",2010,"","2025-10-07",5059.35747831657,11.5992504253252,78.3943786621094,NA,115.747568600025,1.29964762665379,0.243128638709713,71.657,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2012,"","2025-10-07",5403.87846036273,10.7266439279161,85.5365295410156,3.01489950334988,136.230998631992,1.42288274079939,3.21675712513618,72.825,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2013,"","2025-10-07",5516.61164164135,-1.01148356366068,83.854850769043,2.18488618530681,142.363202683937,1.56657940260133,3.22433498258733,69.97,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2014,"","2025-10-07",5541.46599361845,-2.21086626486201,123.525459289551,1.89514181898785,145.564225761056,1.60164242752634,3.45784317102369,69.794,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2011,"","2025-10-07",5070.23740191942,4.86938184235201,86.9894790649414,3.80879058139633,130.672937960862,1.41730161893501,1.27668203143365,73.226,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2016,"","2025-10-07",5857.78052935926,2.87885522988347,122.563217163086,0.188149704448176,146.223949449025,1.51682060620959,1.78511916948649,68.315,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2017,"","2025-10-07",6076.74307700082,1.84433355123312,79.5062371844027,0.66563189313511,144.640307265206,1.47255762472914,2.4697146237614,67.525,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2018,"","2025-10-07",6314.19948412043,3.9353283134719,80.6045305135668,1.06389754183025,144.088791675771,1.47331423952061,2.67979728948633,67.798,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2015,"","2025-10-07",5688.85335397884,4.36623063553405,124.330596923828,-0.90042496329158,149.373253475137,1.46890617750532,3.98101397332664,69.269,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2019,"","2025-10-07",6434.53770518034,1.98036625389344,81.7206425877734,0.706728601314275,143.369163383068,1.50046181658386,3.03891578752484,66.94,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2020,"","2025-10-07",6035.18627737077,-4.7425655388177,82.3668560969625,-0.845937147357064,160.110920105828,1.64986831035809,4.65169004750105,67.022,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2021,"","2025-10-07",6121.52696529713,3.10495170213629,84.6644528199547,1.23039541318384,164.095042230688,1.79078211634948,1.2628955644913,66.952,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"Thailand","TH","THA",2022,"","2025-10-07",6278.7855138276,2.24387348479944,88.0661686868399,-1.6106803048669,156.452416603849,1.79902603650806,-1.45349274947652,67.181,"East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
