"Year","ISO_Code","Countries","ECONOMIC FREEDOM ALL AREAS","EFW RANK","EFW QUARTILE","1Ai Government consumption without interest payments","data","1Aii Government consumption plus interest payments","data.1","1A Government consumption","1B  Transfers and subsidies","data.2","1C  Government investment","data.3","1Di Top marginal income tax rate","data.4","1Dii Top marginal income and payroll tax rate","data.5","1D  Top marginal tax rate","IE State ownership","Area 1 Size of Government","Area 1 Rank","2A  Judicial independence","2B  Impartial courts","2C  Property rights","2D  Military interference","2E Legal integrity","2F Contracts","2G Real property","2H Police and crime","Gender Disparity Index","Area 2 Legal System & Property Rights -- Without Gender Adjustment","Area 2 Legal System & Property Rights -- With Gender Adjustment","Area 2 Rank","3A  Money growth","data.6","3B  Standard deviation of inflation","data.7","3C  Inflation","data.8","3D  Foreign currency bank accounts","Area 3 Sound Money","Area 3 Rank","4Ai  Trade tax revenue","data.9","4Aii  Mean tariff rate","data.10","4Aiii  Standard deviation of tariff rates","data.11","4A  Tariffs","4Bi  Non-tariff trade barriers","4Bii  Costs of importing and exporting","4B  Regulatory trade barriers","4C  Black market exchange rates","4Di  Financial openness","4Dii  Capital controls","4Diii Freedom of foreigners to visit","4Div Protection of Foreign Assets","4D  Controls of the movement of capital and people","Area 4 Freedom to trade internationally","Area 4 Rank","5Ai  Ownership of banks","5Aii Private sector credit","5Aiii  Interest rate controls/negative real interest rates)","5A  Credit market regulation","5Bi  Labor regulations and minimum wage","5Bii  Hiring and firing regulations","5Biii  Flexible wage determination","5Biv  Hours Regulations","5Bv Cost of worker dismissal","5Bvi  Conscription","5Bvii Foreign Labor","5B  Labor market regulations","5Ci  Regulatory Burden","5Cii  Bureacracy costs","5Ciii  Impartial Public Administration","5Civ Tax compliance","5C  Business regulation","5Di  Market openness","5Dii Business Permits","5Diii Distorton of the business environment","5D Freedom to enter markets and compete","Area 5 Regulation","Area 5 Rank","World Bank Region","World Bank Current Income Classification, 1990-Present"
2012,"TLS","Timor-Leste","5.98","115","3","0","59.42622950819672","0","54.59110732949356","0","6.8066364473553884","12.219644238205724","0","77.602731301485022","10","10","10","10","10","6.1324999999999994","4.5878272894710772","158","5.9143317845136893","5.5213827662077293","2.8577443735909838",NA,"6.2775000000000007","0","1.2526918949629682","3.5135165917874414","1","3.619595344437545","3.619595344437545","131","7.4966456118563274","12.516771940718364","9.1562844416469993","2.1092888958825045","5.28","11.8","10","7.9832325133758317","80","9.4933333333333341","0.76","9.5","2.5","9.0599999999999987","2.35","9.3511111111111109","4.6796058949275334","6.1934514354935573","5.4365286652105453",NA,"5","8.3333333333333339",NA,"3.8764054166666666","5.7365795833333335","6.8414064532183296","96",NA,"10","9","9.5","3.544548174856279","7.8867769029222661","5.621007915222231","8.6389503920933279","9.0548335775971385","10","5.8037604836065571","7.2214110637568281","4.0629521570048333","3.9999999999999996","6.5275000000000007","5.9531129474421869","5.1358912761117548","4.9777213120296615","7.0101150073768554","5","5.6626121064688393","6.8799786115843551","55","East Asia & Pacific","Lower-Middle Income"
2012,"TGO","Togo","5.61","134","4","8.0558823529411772","12.61","7.8962501315642033","13.152749552681708","7.9760662422526902","8.5122615803814714","5.96","3.7597923166248655","36.84072689181297","4","45",NA,NA,"4","6.4749999999999996","6.1446240278518047","103","4.8521639118333333","2.3441361056666667","4.3440000000000003","3.4722222222222228","4.3659999999999997","4.6204477030712594","6.2343304333241116","5","0.82352941176470584","4.4041625470146997","4.0155599693369322","121","7.3836525833661781","13.081737083169109","8.9225472478586916","2.6936318803532693","8.9480000000000004","2.63","0","6.3135499578062175","129","7.54","3.69","7.62","11.9","7.2867999999999995","6.7830000000000004","7.4822666666666668","5","6.3414914689803776","5.6707457344901888","10","4.5786290615797043","0.76923076923076927","0.2213590574537477","7.5","3.2673047220660552","6.6050792808057279","105","8","6.4688501149548925","0","4.8229500383182975","2.7219019258934853","6.2657173839535458",NA,"6.6880709089355257","6.4465057514311344","0","5","4.5203659950356148",NA,"1.5555555555555558","4.87","5.9867409268456173","4.1374321608003912","5.1241339193633415","7.5615443241740747","6.25","6.311892747845806","4.9481602355000271","141","Sub-Saharan Africa","Low Income"
2012,"TTO","Trinidad and Tobago","6.83","69","2","6.6147058823529399","17.510000000000002",NA,NA,"6.6147058823529399","6.7983651226158042","12.25",NA,NA,"9","25","5","39","7","5.8150000000000004","6.5570177512421859","87","6.8303523499568115","5.5441093884399297","6.436850999999999","8.1944444444444446","5.6838333333333324","3.8453088728046687","7.2577911903505976","1.7564276027679668","0.94117647058823528","5.6936397727622179","5.5261797794456822","58","8.6058784397900823","6.9706078010495887","5.1587095838814223","12.103226040296443","6.2960000000000003","9.26","10","7.5151470059178758","96","8.9866666666666681","1.52","8.5","7.5","5.44","11.4","7.6422222222222231","5.4551616825677245","8.3681106293259333","6.9116361559468285","10","8.75","6.1538461538461542","5.5339764363436696","8.0829516666666663","7.1301935642141228","7.9210129855957945","51","5","7.7477477477477477","10","7.5825825825825826","6.8351331707074507","5.2525551845980969","5.7583768501413513","8.6389503920933279","4.8163008600773836","10","4.9100392857142854","6.6016222490474137","3.9328791107184995","6.6666666666666661","6.1024999999999991","6.3230207208799252","5.7562666245662726","7.0857082893735344","6.5866453830046261","6.25","6.6407845574593871","6.6453140034139144","68","Latin America & the Caribbean","High Income"
2012,"TUN","Tunisia","6.03","110","3","5.4411764705882346","21.5","5.4314181501666923","21.533178289433245","5.4362973103774639","6.1483331802308436","14.635617228552803","5.8144216724113322","29.649524146560335","7","35","4","44","5.5","7.4324999999999992","6.0663104326039274","111","4.8357442576087832","4.199422082596306","5.2092160543912165","6.666666666666667","7.5959166666666675","5.1987483691989675","8.5717596259076902","4.9422320324351334","0.70588235294117652","5.9024632194339288","5.0344539224583507","80","8.5811323007316034","7.0943384963419787","9.5251118780960553","1.1872203047598635","7.8000000000000007","5.5","0","6.4765610447069148","121","8.8333333333333321","1.75","6.8999999999999995","15.5","5.1639999999999997","12.09","6.9657777777777765","3.8150450743512998","8.0130926032164531","5.9140688387838765","10","3.3286290615797043","0.76900000000000002","6.9728103097930241","6.0139862500000003","4.2711064053431826","6.7877382554762091","98","5","7.2941880907825363","10","7.4313960302608457","4.2","5.181447642857143","6.0028102352941177","3.6750000000000007","4.1720808888888889","3","4.5362347868988397","4.3953676505627124","4.1794620598802332","5.1111111111111107","5.7525000000000004","6.6929284943176626","5.4340004163272519","4.8996117900601224","8.9239140649937596","3.75","5.8578419516846267","5.7796515122088588","104","Middle East & North Africa","Upper-Middle Income"
2012,"TUR","Türkiye","7.01","61","2","6.3","18.579999999999998","5.4804006770699676","21.366637697962112","5.8902003385349833","6.2055071245583804","14.425788852870744","10","14.617529928704572","7","35","7","35","7","8.0250000000000004","7.4241414926186717","47","5.2147606569795171","4.5389767525190878","6.812619445530725","3.3333333333333335","6.1259166666666669","5.143079507291815","8.2570866209024114","5.0125070307262583","0.94117647058823528","5.5547850017437277","5.3914089722806775","62","7.7163468650222722","11.418265674888639","8.9707013748508864","2.5732465628727867","6.444","8.89","10","8.2827620599682881","70","9.5666666666666664","0.65","8.08","9.6","1.3216000000000008","21.695999999999998","6.3227555555555561","6.312455257448792","8.200424609460498","7.2564399334546454","10","5.9934401512145996","2.3076923076923079","10","6.6676454166666659","6.242194468893393","7.4553474894758995","67","5","9.9786145907877088","10","8.3262048635959029","6.7666666666666675","4.9089167142857137","6.4890958235294116","6.9249999999999998","5.3558044354166672","1","4.7208548368473897","5.1666197823922646","4.1685488538174997","6.6666666666666661","4.2625000000000002","4.9833461091374431","5.0202654074054021","8.0328044788845396","7.9866122865871123","6.25","7.4231389218238846","6.4840572438043633","79","Europe & Central Asia","Upper-Middle Income"
2012,"UGA","Uganda","6.63","80","2","9.1764705882352935","8.8000000000000007","8.61","10.73","8.8932352941176465","9.9061864787311489","0.84429562305668504","10","11.865337009190412","8","30","4","41","6","7.0875000000000004","8.3773843545697595","13","4.4581238566338781","4.0183896483333328","4.8018674371584718","3.3333333333333335","5.5509166666666667","3.6097735836273093","8.5249829619866802","3.5358666092896165","0.76470588235294112","4.7291567621286603","4.1727853783488182","115","6.6973453699438368","16.513273150280817","6.7782056684391989","8.0544858289020027","4.3920000000000003","14.02","10","6.9668877595957586","108","8.6666666666666679","2","7.4400000000000013","12.8","5.2383999999999995","11.904000000000002","7.1150222222222226","3.8736446010929","5.5886574010586809","4.7311510010757907","10","7.5","8.4615384615384617","3.2097063330793278","6.0185754166666667","6.297455052821114","7.0359070690297818","83","10","9.1209230186245058","9","9.3736410062081692","3.5999999999999996","9.4415146428571433","6.6303923235294118","3.1749999999999989","6.5097592500000001","10","5.9365805512820513","6.4704638239526577","4.641824491803284","3.5555555555555558","5.7974999999999994","5.0786253841138302","4.768376357868167","5.1121594980402243","7.1936658812229153","5","5.7686084597543799","6.5952724119458432","74","Sub-Saharan Africa","Low Income"
2012,"UKR","Ukraine","5.86","123","4","5.4558823529411775","21.45","4.9989380906644634","23.003610491740826","5.2274102218028204","4.4184757687489569","20.984193928691329","9.916388452343023","15.292640416799413","10","17","4","41","7","8","6.912454888578961","68","3.8282838610476162","2.8304533291409353","2.5090877430875582","8.3333333333333339","5.2173333333333334","3.5562697815515691","9.7551200801299114","2.7774888114439333","0.82352941176470584","4.8509212841335234","4.4228988178864475","105","7.8061011932885283","10.969494033557359","6.8811777063337098","7.7970557341657241","9.7759999999999998","0.56000000000000005","0","6.1158197249055597","137","9.4266666666666659","0.86","9.1","4.5","7.4260000000000002","6.4349999999999996","8.650888888888888","4.8738837415514578","5.9847204213981424","5.4293020814748001","10","2.5","0","4.3165016203480624","4.5632320833333333","2.8449334259203489","6.7312810990710092","101","8","6.8531762490033339","10","8.2843920830011104","2.1333333333333329","4.6021093571428571","4.1684966764705882","1.825","4.1406783888888894","0","4.9815753750000002","3.1215990186908096","2.6482427949308835","4.666666666666667","4.01","2.8141813387770034","3.5347727000936384","4.2034992562099625","8.6303680258730804","3.75","5.527955760694347","5.1171798906199761","138","Europe & Central Asia","Lower-Middle Income"
2012,"ARE","United Arab Emirates","7","63","2","5.0441176470588234","22.85","4.9297040989961101","23.239006063413225","4.9869108730274672","8.9809052817334383","4.2400776160382829","2.8228674109530902","40.119964061664184","10","0","10","16","10","3.9350000000000001","6.145136713142799","102","5.8205975225555555","6.6263243494166666","7.4031233333333333","8.3333333333333339","5.8850833333333332","5.824520303404694","8.0487235786712787","9.209995833333334","0.29411764705882354","7.1439626984226923","4.6225640989793888","98","9.4243663697291513","2.8781681513542434","5.2207136787198314","11.948215803200421","9.7360000000000007","0.66","10","8.5952700121122447","57","10","0","9.0599999999999987","4.7","7.3868","6.5330000000000004","8.8155999999999999","7.5251049999999999","9.1405906836262432","8.3328478418131215","10","10","5.8333333333333339","3.4310653905330755","7.3780641666666664","6.6606157226332687","8.4522658911115975","17","5","7.8978978978978978","10","7.6326326326326326","3.9666666666666659","4.1714285714285717","9.2176470588235286","4.1749999999999998","4.3999999999999995","10","7.4547811464174458","6.1979319204766012","6.5356766666666664","9.3333333333333339","7.2650000000000006","9.9327440411931391","8.2666885102982839","6.1691597910399096","9.9782824609638432","3.75","6.6324807506679173","7.1824334535188585","36","Middle East & North Africa","High Income"
2012,"GBR","United Kingdom","8.01","9","1","4.6029411764705879","24.35","3.8250993441418641","26.994662229917662","4.214020260306226","5.6378067694489964","16.509249156122184","9.3867338021277362","17.146431692552927","5","50","1","68","3","8.1474999999999991","6.0772121663765919","110","8.3785867002727272","8.0216552190151518","9.2994943750000001","10","8.3174166666666665","5.9870430182970331","8.6555909433215525","7.6432009469696993","1","8.287873483692854","8.287873483692854","15","9.5601524747117175","2.1992376264414082","9.7512663714291961","0.62183407142700764","8.8719999999999999","2.82","10","9.5458547115352275","8","9.6333333333333329","0.55000000000000004","8.9","5.5","6.1059999999999999","9.7349999999999994","8.213111111111111","6.9962945265151504","9.119191675774875","8.0577431011450127","10","10","7.6923076923076925","8.965041826876746","8.9669862499999997","8.9060839422961102","8.794234538638058","5","8","1.8853435628317428","8","5.9617811876105806","6.8999999999999995","5.8310162857142851","7.8127452647058817","8.5","6.6656519802679046","10","6.6012269871794871","7.4729486454096508","4.5746403787878833","7.7777777777777777","9.682500000000001","6.8834870442704368","7.2296013002090245","9.2781625693979848","9.3649360032355169","7.5","8.7143661908778345","7.3446743310267717","30","Europe & Central Asia","High Income"
2012,"USA","United States","8.2799999999999994","4","1","6.2941176470588234","18.600000000000001","5.7615871132221734","20.410603815044613","6.027852380140498","6.0332429568971868","15.057998348187324","8.0484037416133862","21.830586904353144","8","35-42","7","37-44","7.5","9.2449999999999992","7.3708998157302137","51","7.7228647151769936","7.5419236532705201","8.4755025167504172","6.666666666666667","8.5404166666666654","8.8527169509743899","6.4188005407623585","7.6482150670016757","1","7.7333883471587104","7.7333883471587104","20","9.5217124943989297","2.3914375280053468","9.7539562865081244","0.61510928372968787","9.1720000000000006","2.0699999999999998","10","9.6119171952267628","4","9.5466666666666669","0.68","9.32","3.4","6.4503999999999992","8.8740000000000006","8.4390222222222224","6.6354605527638171","9.349321697721658","7.9923911252427375","10","10","3.8461538461538463","4.095142562894317","8.220485","6.5404453522620409","8.2429646749317502","30","10","5.0044182285629981","10","8.3348060761876663","8.3333333333333339","8.7823582857142863","9.632352941176471","8.3249999999999993","8.4714427777777779","10","6.452023146876213","8.5709300692682984","3.9961641959799006","8","9.4149999999999991","6.5191839340666045","6.9825870325116259","9.9560401604854594","9.4052164820404798","10","9.7870855475086458","8.4188521813690596","3","North America","High Income"
2012,"URY","Uruguay","7.47","41","1","6.9117647058823533","16.5","6.2500986358917929","18.749664637967904","6.5809316708870735","6.076294277929156","14.9","9.3322662211970702","17.33706822581026","9","30","8","35","8.5","6.6674999999999995","7.4313984340026593","45","7.7768931816396956","6.9350236218588623","6.9763152943159916","5.833333333333333","6.1298333333333339","4.9725637344012323","8.4600508820655698","4.9458458583815004","0.94117647058823528","6.5037324049161906","6.3124461577127731","47","8.363569205379676","8.1821539731016237","9.321244540419924","1.6968886489501882","6.76","8.1","10","8.6112034364498999","56","8.6266666666666652","2.06","7.9","10.5","6.8079999999999998","7.98","7.7782222222222215","5.4023506093448921","7.8240075754996496","6.6131790924222713","10","8.75","7.6923076923076925","6.9728103097930241","7.6561595833333334","7.7678193963585134","8.0398051777507522","45","5","9.0560936092317963","10","8.0186978697439315","3.5","5.9252154285714287","6.617647058823529","3.6750000000000007","7.1114512222222217","10","6.6550479912008278","6.2120516715454306","3.8605307215799667","5.333333333333333","9.2249999999999996","7.0125543974894127","6.3578546131006783","7.3882228642504799","6.6590900440115313","7.5","7.1824376360873368","6.9427604476193441","52","Latin America & the Caribbean","High Income"
2012,"VEN","Venezuela, RB","3.26","162","4","6.735294117647058","17.100000000000001",NA,NA,"6.735294117647058","5.7738419618528614","16.010000000000002","0","70.370528798868847","8","34","6","41","7","4.34","4.7698272158999835","150","1.7737869434157723","1.4990641191666665","0.5085815510752667","0.83333333333333337","2.2708333333333335","1.5469067318303698","8.7255167205427977","0.76402855107526657","1","2.2402564104716007","2.2402564104716007","158","3.917569389085771","30.412153054571146","3.9588147201189594","15.102963199702602","1.5719999999999998","21.07","0","2.3620960273011824","163","8.4466666666666672","2.33","7.3400000000000007","13.3","6.8079999999999998","7.98","7.5315555555555562","4.4523801532258078","0.46939121149255225","2.46088568235918","0","2.5","0.76923076923076927","6.5300921948855315","2.6833729166666664","3.1206739701957416","3.2782788020276197","152","5","3.4419999999999988","10","6.1473333333333331","3.7333333333333343","1.0373922857142857","3.5829411764705883","3.3250000000000002","1.7355655555555556","0","5.1714084618473901","2.6550915447030223","1.4103312741935501","0","3.4775","1.8111067187471448","1.6747344982351737","5.3231769216089209","4.8248118517750074","2.5","4.215996257794643","3.6732889085165428","163","Latin America & the Caribbean","Upper-Middle Income"
2012,"VNM","Vietnam","5.51","136","4","7.1205882352941172","15.79",NA,NA,"7.1205882352941172",NA,NA,"3.587781897664716","37.442763358173494","7","35","5","36","6","5.1624999999999996","5.4677175332397088","134","3.7870426443766938","3.4132791175223582","4.7148692682926834","5","5.4395833333333332","4.634091497421017","8.391811785958712","4.7976239430894339","0.88235294117647056","5.0222876987492793","4.7268590105875568","94","6.8962559539621582","15.51872023018921","7.2918810450799185","6.7702973873002019","6.3639999999999999","9.09","0","5.1380342497605191","155","9.0666666666666664","1.4","8.1000000000000014","9.5","5.4020000000000001","11.494999999999999","7.5228888888888896","3.7623040000000003","7.0925725154293202","5.4274382577146607","10","4.582209587097168","0.76923076923076927","1.83","6.4134670833333329","3.3987268599153175","6.5872635016297165","107",NA,"8.4626423900627277","10","9.2313211950313629","5.3333333333333339","6.2770851428571435","5.5647713529411762","3.1749999999999998","2.0867631111111109","0","3.7952527000000003","3.747457948606109","3.4266438699187001","5.1111111111111107","3.6875","1.3627336600347351","3.3969971602661362","5.9576383823866408","8.9583234542509409","3.75","6.2219872788791939","5.6494408956957001","109","East Asia & Pacific","Lower-Middle Income"
2012,"YEM","Yemen, Rep.","5.72","130","4","7.6323529411764701","14.05",NA,NA,"7.6323529411764701","9.0203959600152004","4.0951468267442195","2.1257142857142872","42.559999999999995","10","15","8","27","9","5.7925000000000004","6.7141926373811911","78","3.2778217576666666","2.0742834508333332","3.3010389177777779","5","3.2416666666666671","2.7597272196839353","6.3226176721842133","1.0776020966666666","0.41176470588235292","3.3818447226849075","2.3871845101305231","157","9.8446532972164746","-0.77673351391762679","4.5746524264869848","13.563368933782538","3.0840000000000001","17.29","10","6.8758264309258648","110","8.9199999999999982","1.62","8.5","7.5","8.1999999999999993","4.5","8.5399999999999991","5.8393138499999999","6.1720524276421891","6.0056831388210945","10","6.25","6.9230769230769234","0.2213590574537477","3.0254174999999996","4.1049633701326673","7.1626616272384407","79",NA,"6.9296592344655084","10","8.4648296172327537","3.1333333333333337","9.1714285714285708","6.4705882352941169","3.1749999999999998","4.2555555555555555","10","3.2001799999999996","5.629440813658797","3.3393203666666667","0","1.7799999999999998","6.1100435179915298","2.8073409711645492","2.0062483847931132","7.7983649354544298","5","4.9348711067491813","5.4591206272013206","121","Middle East & North Africa","Lower-Middle Income"
2012,"ZMB","Zambia","6.78","70","2","6.35","18.41","5.3035606292698692","21.967893860482445","5.8267803146349344","9.4059945504087192","2.68","8.8491375594995567","19.02801854175155","9","35",NA,NA,"9","7.2450000000000001","8.0653824849086426","21","5.5887475169950322","4.6636099597113603","4.3067564388578496","8.3333333333333339","6.7203333333333344","3.4313776292008584","6.7556797994461366","3.9245647346368666","0.88235294117647056","5.4655503431893466","5.144047381825267","78","7.265396277249514","13.673018613752429","8.8479180410718641","2.8802048973203376","7.3680000000000012","6.58","10","8.3703285795803453","66","8.706666666666667","1.94","7.2799999999999994","13.6","5.8656000000000006","10.335999999999999","7.2840888888888884","2.7844170512104256","3.4157512286990599","3.1000841399547427","10","6.25","9.2307692307692317","3.6524244479868235","3.533011666666666","5.6665513363556803","6.5126810912998279","111","5","10","10","8.3333333333333339","3.6333333333333329","9.2857142857142865","7.3529411764705888","7.1750000000000007","3.7","10","2.7836453404761907","6.2758048765706294","5.5306427001862168","3.5555555555555558","6.6474999999999991","3.974346628195363","4.9270112209842836","2.3775932152410695","8.5378292475550026","0","3.6384741542653578","5.7936558962884011","102","Sub-Saharan Africa","Lower-Middle Income"
2012,"ZWE","Zimbabwe","5.0999999999999996","145","4","6.6029411764705879","17.55","6.5751848813892924","17.644371403276406","6.5890630289299406","10","0.21","9.4350130004420585","16.977454498452794","5","46","5","47","5","4.3824999999999994","7.0813152058743993","60","3.9853594953406772","2.9099628692630857","1.7176267052341612","3.3333333333333335","4.9082499999999998","0.79156694291959573","5.6290170577021703","1.7047680027548251","1","3.1224855508184812","3.1224855508184812","146","9.7351058793477208","1.3244706032613962","5.4700417874794036","11.324895531301491","8.4312000000000005","3.9220000000000002","0","5.909086916706781","144","6.1933333333333334","5.71","6.6400000000000006","16.8","0.31679999999999925","24.208000000000002","4.3833777777777776","4.4492955082644663","1.2873960935149307","2.8683458008896983","10","3.332209587097168","0","3.2097063330793278","1.9585229166666664","2.1251097092107907","4.8442083219695666","148","8","10","5","7.666666666666667","5.1666666666666661","8.3065672142857139","6.8220260882352939","10","4.1917383516153226","10","2.5260679166666669","6.7161523196385238","3.5177760192837497","0.6666666666666663","4.375","4.8936714973949602","3.3632785458363439","1.4088203919519071","0","0","0.46960679731730237","4.5539260823647085","150","Sub-Saharan Africa","Low Income"
2011,"ALB","Albania","7.36","42","1","8.1470588235294112","12.3","7.2712940433173543","15.277600252720992","7.7091764334233828","7.2346049046321523","10.648999999999999","8.3378009436548695","20.81769669720796","10","10","7","32","8.5","7.8500000000000005","7.9263164563420814","27","4.5789225803333338","4.3155749080416665","4.280545815","8.3333333333333339","4.9658333333333333","5.4758937418521789","6.4754982532406125","5.0360201775000002","1","5.4327027678293076","5.4327027678293076","63","8.9839556235262563","5.0802218823687184","9.8095057247971482","0.47623568800713467","8.6199999999999992","3.45","10","9.3533653370808505","19","8.5722303138361902","2.1416545292457139","9","5","7.78","5.55","8.4507434379453965","7.8774976825000005","7.4475905415388013","7.6625441120194004","10","4.582209587097168","4.6153846153846159","0","6.9553149999999997","4.0382273006204459","7.53787871264631","64","10","8.0676995327693142","10","9.3558998442564381","5.8808635219106113","8.0872480000000007","7.8800000000000008","6.6880709089355257","4.2839963125685996","10","7.7963853734756094","7.2309377309843352","5.177907245000001","6.5151515151515156","6.1050000000000004","2.9991352254958721","5.1992984964118474","6.7692399861461041","0","6.25","4.3397466620487011","6.5314706834253302","74","Europe & Central Asia","Lower-Middle Income"
2011,"DZA","Algeria","4.83","151","4","2.9411764705882769E-2","39.9",NA,NA,"2.9411764705882769E-2","7.8171290144327212","8.5111365170319164","2.0764699880341726","42.732355041880396","7","35",NA,NA,"7","2.37","3.8586021534345556","161","3.6149498118888883","2.8457241307916665","3.7820276983333336","5","4.5867500000000003","3.7239099399648565","5.5035354657534867","4.1890736250000007","0.70588235294117652","4.1557463339665288","3.5446071672067454","133","7.7111656618492974","11.444171690753514","5.6270211090299895","10.932447227425028","8.1920000000000002","4.5199999999999996","5","6.6325466927198216","117","8.48","2.2799999999999998","6.28","18.600000000000001","5.8320000000000007","10.42","6.8640000000000008","2.9446954341666665","7.0532805426720948","4.9989879884193806","9.0744466800804808","2.0786290615797043","0","1.1062564131517565","4.6334675000000001","1.9545882436828652","5.7230057280456812","141","0","9.9423002491545986","9","6.3141000830515326","3.1333333333333337","4.2567110000000001","5.0400654705882353","3.0750000000000002","2.1997593888888884","1","3.1492183405797105","3.1220125047700242","2.129371715","3.3333333333333326","3.5649999999999999","3.7222968815087905","3.1875004824605311","4.7458268780290069","6.2369392413523412","3.75","4.9109220397937827","4.3836337775189671","154","Middle East & North Africa","Upper-Middle Income"
2011,"AGO","Angola","4.75","154","4","2.7558823529411769","30.63","1.2132462345302617","35.874962802597111","1.9845642937357193","7.6020385832132522","9.3005183996073661","6.4186224648457531","27.534821373039865","10","17","9","25","9.5","4.5250000000000004","6.0060450683589455","111","3.8980191870000005","2.3498697408333333","2.8297922222222223","3.3333333333333335","3.4173333333333336","2.6721620369624355","6.6595632769110189","1.6428575000000001","0.88235294117647056","3.3503663288244598","3.1532859565406683","143","4.1755339171206751","29.122330414396625","4.6247448636563266","13.438137840859183","4.6120000000000001","13.47","5","4.6030696951942502","158","9.1066666666666656","1.34","8.5400000000000009","7.3","7.3136000000000001","6.7160000000000002","8.3200888888888898","3.6039901184895831","3.3301551972935872","3.4670726578915851","10","2.5","2.3076923076923079","0","3.8510029166666664","2.1646738060897439","5.9879588382175548","131","5","10","8","7.666666666666667","2.8666666666666663","3.6428571428571423","4.9529411764705875","3.0000000000000004","2.4777777777777787","0","2.4513247252604167","2.7702239270046563","0","3.4848484848484849","3.0675000000000003","4.6694849680387565","2.8054583632218106","2.2837635208232703","4.9647223712168813","1.25","2.8328286306800501","4.0187943968932966","161","Sub-Saharan Africa","Upper-Middle Income"
2011,"ARG","Argentina","5.69","130","4","5.9588235294117649","19.739999999999998","5.7012829433853476","20.61563799248982","5.8300532363985562","5.7576852584323799","16.069295101553166","8.3808738896453541","20.666941386241263","7","35","1","58","4","7.3925000000000001","6.2722224768952586","98","4.6063083503333333","4.1969134711250007","3.8730913516666665","7.5","5.089083333333333","4.4099563593518836","9.8019630900939507","5.2941583558333338","0.88235294117647056","5.5964342889671874","5.2672322719691174","70","6.8505366722368111","15.747316638815946","9.2492983474885229","1.8767541312786944","0.87600000000000056","22.81","5","5.4939587549313336","147","4.1133333333333333","8.83","7.2799999999999994","13.6","6.1375999999999999","9.6560000000000006","5.8436444444444442","3.5191234008333332","7.201320576158917","5.3602219884961251","8.9866915713285103","3.7535806000232697","0.76923076923076927","4.6462769352373785","3.9316729166666664","3.275190305289521","5.8664370773896497","136","5","10","7","7.333333333333333","4.3666666666666663","4.009683571428571","6.3833335","5.1749999999999998","4.0214513593399106","10","6.6516262280701755","5.8011087607864757","2.4220370266666666","5.3030303030303019","6.4924999999999997","3.9801113902684264","4.5494196799913489","6.0049194504173222","4.8655322374678001","2.5","4.4568172292950408","5.5351697508515496","116","Latin America & the Caribbean","Upper-Middle Income"
2011,"ARM","Armenia","7.22","50","2","7.8294117647058812","13.38","8.0171319085260837","12.741751511011318","7.9232718366159824","8.0852861035422343","7.5270000000000001","9.7621322123153345","15.832537256896334","10","20","8","26","9","8.81","8.7161380304947098","7","3.9437725992222226","3.6944066414999996","5.1813589883333337","5.833333333333333","4.5662500000000001","5.2123337923694129","8.2290765023880965","6.072853924166667","1","5.3416732226641326","5.3416732226641326","67","8.0480168815544175","9.7599155922279088","8.7049710120799233","3.23757246980019","6.94","7.65","10","8.4232469734085846","59","9.1133333333333333","1.33","9.4400000000000013","2.8","8.1080000000000005","4.7300000000000004","8.8871111111111123","3.7425178141666668","7.9506486011351036","5.8465832076508857","10","8.75","5.8333333333333339","1.1062564131517565","5.2094062499999998","5.2247489991212728","7.4896108294708181","65","10","7.4765050823261712","9","8.8255016941087234","3.8666666666666663","5.3571428571428568","5.5882352941176467","1.825","3.1444444444444439","0","6.1316027505175974","3.7018702875556015","4.681203111666667","6.3636363636363633","4.6074999999999999","5.370227971116055","5.2556418616047713","5.523669190338901","9.5731672484876604","5","6.6989454796088532","6.120489830719487","97","Europe & Central Asia","Lower-Middle Income"
2011,"AUS","Australia","8.18","5","1","4.2264705882352942","25.63","3.9835339177134244","26.455984679774357","4.1050022529743595","6.8583106267029965","12.03","10","14.592510714846906","6","45","5","48","5.5","8.6024999999999991","7.0131625759354703","62","8.4124413156666673","8.4377238939583332","8.7121396191666669","10","9.1085833333333319","7.2924792141357102","8.0910443211460503","7.9703725949999997","1","8.5030980365508437","8.5030980365508437","10","8.2941032668875447","8.5294836655622763","9.2201364681222415","1.9496588296943973","8.6440000000000001","3.39","10","9.0395599337524466","36","9.32","1.02","9.4400000000000013","2.8","7.6480000000000006","5.88","8.8026666666666671","7.6274368091666673","8.9104606616794602","8.2689487354230629","10","8.4970206022262573","3.0769230769230771","0.11062564131517612","8.6300454166666665","5.0786536842827941","8.0375672715931312","47","10","7.9991368230829156","10","9.333045607694304","6.2999999999999989","7.7708529285714283","8.1265360588235289","8","6.3818929247647995","10","5.9417108141025645","7.502998960894617","3.4263116666666664","9.3939393939393927","9.7074999999999996","8.1390917075043419","7.6667106920275998","9.3571534525507634","9.0685919301286972","7.5","8.6419151275598196","8.2861675970440842","4","East Asia & Pacific","High Income"
